Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
hermanito	525	7.48	1.4032	--	2824	--	brother
frutas	526	7.48	1.0736	4454	4866	5068	fruits
millón	527	7.48	1.4177	5289	3090	4740	million
inspiración	528	7.48	1.0925	--	5324	4012	inspiration
bellos	529	7.48	1.2656	--	3398	--	beautiful
jjaja	530	7.46	1.5012	--	4588	--	jjaja
hahaha	531	7.46	1.5012	--	206	--	hahaha
ajajja	532	7.46	1.6189	--	4881	--	ajajja
creative	533	7.46	1.2157	2121	--	--	creative
virtudes	534	7.46	1.4458	--	--	2407	virtues
becas	535	7.46	1.1817	2587	--	--	scholarships
tierna	536	7.46	1.0730	--	3088	--	tender
feliiiiz	537	7.46	2.0224	--	4201	--	feliiiiz
verdadero	538	7.46	1.1104	3127	1314	979	true
perfección	539	7.46	1.7752	--	--	3730	perfection
encantado	540	7.46	1.0539	--	4167	--	delighted
colores	541	7.46	1.3126	1638	2957	2208	colors
yes	542	7.46	1.1988	--	1700	--	yes
sabio	543	7.46	1.2157	--	--	3233	wise
milagro	544	7.46	1.5414	--	3859	4799	miracle
ánimo	545	7.46	1.5414	4706	2689	2014	encouragement
youtube	546	7.46	1.3433	1654	2052	--	youtube
siiii	547	7.46	1.4028	--	1182	--	siiii
honorable	548	7.46	1.2811	--	--	3417	honorable
café	549	7.46	1.2324	2055	1852	1765	coffee
victoria	550	7.46	1.2811	1596	1870	1415	victory
tierra	551	7.44	1.2316	652	1062	183	land
madres	552	7.44	1.5005	3965	2672	4261	mothers
perfectamente	553	7.44	1.2643	4357	4166	2072	perfectly
mariposas	554	7.44	1.1634	--	3987	--	butterflies
jardines	555	7.44	1.2803	3948	--	--	grounds
caribe	556	7.44	1.5928	2392	5210	3025	Caribbean
aprender	557	7.44	1.1095	1936	1187	3297	learn
descubrimiento	558	7.44	1.2149	--	--	2452	discovery
mexicanos	559	7.44	1.4309	2946	4030	1910	Mexican
energía	560	7.44	1.0529	931	2468	1115	energy
corazones	561	7.44	1.2643	--	2634	--	hearts
rosas	562	7.44	1.2803	4848	4659	2345	roses
hermanita	563	7.44	1.2480	--	2538	--	sister
chicas	564	7.44	1.0529	1147	712	--	girls
tecnología	565	7.44	1.2480	435	--	1970	technology
agradecido	566	7.44	1.0134	4409	--	--	grateful
ofertas	567	7.44	1.2316	255	--	--	deals
ganan	568	7.44	1.2643	--	5062	--	win
sentimientos	569	7.42	1.2469	4260	1514	1624	feelings
fidelidad	570	7.42	1.2631	--	--	3941	fidelity
imagina	571	7.42	1.2304	--	3941	--	imagine
animaciones	572	7.42	0.9495	4453	--	--	animations
espectáculo	573	7.42	1.0897	4697	--	3422	show
tequila	574	7.42	1.3262	--	2048	--	tequila
educacion	575	7.42	1.1622	2717	--	--	education
miel	576	7.42	1.0120	--	5212	--	honey
encanto	577	7.42	1.0708	--	1883	--	charm
queridos	578	7.42	1.1622	--	1558	--	ones
vidas	579	7.42	1.1445	3665	1536	3058	lives
tkm	580	7.42	1.6914	--	1957	--	tkm
restaurantes	581	7.42	1.2137	1201	--	--	restaurants
sweet	582	7.42	1.2792	--	2785	--	sweet
mundo	583	7.42	1.4441	114	103	126	world
desayuno	584	7.42	1.1796	5095	1686	--	breakfast
imagine	585	7.42	1.1968	--	3927	--	Imagine
ferias	586	7.42	1.3415	4402	--	--	fairs
celebrado	587	7.42	1.1265	--	--	3782	celebrated
sabios	588	7.42	1.1622	--	--	5046	wise
valores	589	7.42	1.1968	898	--	639	values
jardín	590	7.40	1.1066	1803	--	3565	garden
disfruté	591	7.40	1.1066	--	3977	--	enjoyed
girl	592	7.40	1.3553	4528	1146	--	girl
excepcional	593	7.40	1.3553	--	--	5208	exceptional
limpieza	594	7.40	1.3553	1540	--	5234	cleaning
frutos	595	7.40	1.1606	--	--	2049	fruits
disfruten	596	7.40	1.2936	--	2314	--	enjoy
jejeje	597	7.40	1.1952	--	540	--	lol
muchisimo	598	7.40	1.3401	--	1533	--	a lot
descuento	599	7.40	1.3093	3610	--	--	discount
diosa	600	7.40	1.2289	--	3842	--	goddess
artista	601	7.40	1.0880	1951	2691	2377	artist
juega	602	7.40	1.0302	4293	2490	--	plays
university	603	7.40	1.2289	3937	--	1784	university
wii	604	7.40	1.3851	2265	2448	--	wii
ayudar	605	7.40	1.2454	1900	2613	3332	help
aprobado	606	7.40	1.4846	3051	--	3107	approved
agradezco	607	7.40	1.1606	--	3795	--	thank
gusta	608	7.40	1.1606	668	160	4017	like
cenando	609	7.40	1.2122	--	3978	--	dining
familiar	610	7.40	1.6036	1604	1147	1464	family
jajjaa	611	7.38	1.9576	--	4941	--	jajjaa
dinero	612	7.38	1.6399	737	748	735	money
vegetación	613	7.38	1.3231	--	--	5296	vegetation
universitarios	614	7.38	1.2760	4390	--	4300	university
tecnológica	615	7.38	1.2599	3635	--	5156	technological
humor	616	7.38	1.2103	1060	1743	4488	humor
ideas	617	7.38	1.1409	1233	2430	496	Ideas
conocimiento	618	7.38	1.1229	859	--	454	knowledge
december	619	7.38	1.6022	4494	--	--	december
súper	620	7.38	1.0859	--	1919	--	super
musicales	621	7.38	1.3076	1401	--	--	musical
femenino	622	7.38	1.3076	3522	--	4201	female
gana	623	7.38	1.4553	2306	1016	4303	desire
máximo	624	7.38	1.2436	1337	2501	1628	maximum
maestría	625	7.38	1.3076	5052	--	--	mastery
beatles	626	7.38	1.5894	--	4816	--	beatles
honor	627	7.38	1.3384	3110	2748	1077	honor
familiares	628	7.38	1.3981	2333	2332	2082	family
matrimonio	629	7.38	1.4126	2782	3807	1305	marriage
better	630	7.38	1.2436	--	950	--	better
señorita	631	7.38	1.2436	--	3170	--	Ms.
boda	632	7.38	1.7830	3430	3829	--	wedding
cenar	633	7.38	1.0476	--	1331	--	dine
mejor	634	7.38	1.1586	122	46	224	best
útil	635	7.38	1.0859	1123	--	2017	useful
ganas	636	7.38	1.1933	2462	238	--	forward
gane	637	7.38	1.6149	--	2290	--	win
restaurante	638	7.38	1.1409	1901	--	--	restaurant
sun	639	7.38	1.2103	4712	4669	--	sun
angeles	640	7.38	1.2919	3135	--	--	angels
bañarme	641	7.38	1.1761	--	4995	--	bathe
maximo	642	7.38	1.2760	--	2546	--	Maximum
travel	643	7.38	1.2599	4584	--	--	travel
health	644	7.38	1.1761	3486	--	--	health
flan	645	7.38	1.3076	--	4794	--	flan
bendiciones	646	7.36	1.6874	--	218	--	blessings
cultura	647	7.36	1.2249	314	3470	324	culture
palomitas	648	7.36	1.1739	--	5138	--	Popcorn
ganando	649	7.36	1.0254	--	3802	--	gaining
eficiente	650	7.36	1.3365	4903	--	4636	efficient
destacados	651	7.36	1.2578	2769	--	--	Highlights
baila	652	7.36	1.2578	--	2591	--	dance
aprobación	653	7.36	1.0053	2801	--	2041	approval
abuelo	654	7.36	1.5618	--	2088	--	grandfather
ecología	655	7.36	1.1739	4948	--	--	ecology
idea	656	7.36	1.1911	954	683	420	idea
mejores	657	7.36	1.1205	529	222	1165	top
hahahahahaha	658	7.36	2.0875	--	2451	--	hahahahahaha
cancion	659	7.36	1.3211	2629	631	--	song
great	660	7.36	1.6132	4831	496	--	great
saludar	661	7.36	1.0645	--	4046	--	greet
flor	662	7.36	1.0451	3437	2486	2662	flower
ideales	663	7.36	1.0254	--	--	3247	ideal
soñé	664	7.36	1.0254	--	4803	--	dreamed
existir	665	7.36	1.1911	5312	3186	2437	exist
siesta	666	7.36	1.2578	--	1410	--	nap
sueldo	667	7.36	1.2249	5122	--	2850	salary
piano	668	7.36	1.2415	4775	2811	--	piano
jajaaj	669	7.36	1.7233	--	3516	--	jajaaj
#felizaño	670	7.36	1.8926	--	2165	--	# Felizaño
prospero	671	7.36	1.3962	--	2470	--	prosperous
autonomía	672	7.36	1.2578	4231	--	1986	autonomy
abundantes	673	7.36	1.1739	--	--	4777	abundant
artística	674	7.36	1.2249	--	--	3446	artistic
bosque	675	7.36	1.2415	3346	--	3026	forest
satisfacer	676	7.34	1.3342	--	--	2600	meet
amanecer	677	7.34	1.2390	--	755	--	dawn
sincero	678	7.34	1.2390	--	3128	--	sincere
bebe	679	7.34	1.4930	4754	685	--	bebe
pacífico	680	7.34	1.2056	--	--	2563	Pacific
emociones	681	7.34	1.2056	--	4174	--	emotions
avanzar	682	7.34	1.0994	5227	--	5112	advance
alegro	683	7.34	1.4230	--	1729	--	Glad
latinoamericana	684	7.34	1.2554	--	--	3463	Latin American
cantante	685	7.34	0.8715	3213	3034	--	singer
niñas	686	7.34	1.1178	3347	1731	4262	girls
metas	687	7.34	1.2224	3947	729	4486	goals
igualdad	688	7.34	1.1537	3132	--	2021	equality
bailando	689	7.34	1.6734	--	1071	--	dancing
corazon	690	7.34	1.2715	3423	539	4873	heart
desayunando	691	7.34	0.9172	--	3499	--	breakfast
arte	692	7.34	1.4230	418	2110	457	art
libros	693	7.34	1.2390	338	2690	616	books
oportunidad	694	7.34	1.1359	1333	1100	1290	opportunity
plantas	695	7.34	1.0422	1240	--	1446	plants
tecnologia	696	7.34	1.2390	3340	--	--	technology
enseñanza	697	7.34	1.0616	1708	--	780	teaching
volando	698	7.34	1.1178	--	3912	--	flying
bueno	699	7.34	1.2390	318	78	1111	good
apoyar	700	7.34	1.0994	4030	--	4665	support
dibujo	701	7.34	1.1713	3239	--	3840	drawing
games	702	7.34	1.2056	3290	--	--	games
excited	703	7.34	1.2554	--	4706	--	excited
photos	704	7.34	1.2715	3756	--	--	photos
hogares	705	7.34	1.2715	4728	--	3637	homes
juegan	706	7.34	1.1359	--	5103	--	play
buenos	707	7.34	1.1886	299	208	233	good
almorzar	708	7.32	1.0388	--	3773	--	lunch
unidos	709	7.32	1.2526	478	3271	320	united
brother	710	7.32	1.1856	--	2726	--	brother
intensamente	711	7.32	1.1328	--	3745	--	deeply
dignidad	712	7.32	1.3768	--	3615	1952	dignity
talento	713	7.32	1.1507	4815	2751	3223	talent
dance	714	7.32	1.4630	4780	2792	--	dance
jugando	715	7.32	1.1683	5314	893	--	playing
ajajaj	716	7.32	1.9213	--	2530	--	ajajaj
alegra	717	7.32	1.1507	--	3228	--	happy
admirable	718	7.32	1.2526	--	--	4014	admirable
hello	719	7.32	1.1507	--	1321	--	hello
hijos	720	7.32	1.5312	1111	995	487	offspring
Ángel	721	7.32	1.6591	2879	--	2899	Angel
bebes	722	7.32	1.5312	5099	3410	--	babies
planeta	723	7.32	1.3768	1969	2356	4592	planet
lograr	724	7.32	1.1328	1965	2484	1214	achieve
agrada	725	7.32	1.0962	--	4435	--	like
orgullosa	726	7.32	1.4630	--	2294	--	proud
desayunar	727	7.32	0.9355	--	1880	--	breakfast
play	728	7.32	1.0962	2930	1786	--	play
padre	729	7.32	1.7195	1013	634	285	father
libro	730	7.32	1.0774	407	934	255	book
duermes	731	7.32	1.3619	--	2419	--	sleep
hahah	732	7.32	1.6343	--	1287	--	hahah
ajjaja	733	7.30	1.3286	--	4157	--	ajjaja
brindis	734	7.30	1.3439	--	2630	--	toast
novio	735	7.30	1.6690	4582	387	--	groom
saludos	736	7.30	1.0926	603	313	--	regards
million	737	7.30	1.4178	--	1004	--	million
duerme	738	7.30	1.3590	--	1901	--	sleep
querer	739	7.30	1.3740	4484	779	2849	want
heart	740	7.30	1.4743	--	1301	--	heart
fotografías	741	7.30	1.1294	2315	--	--	photographs
computadora	742	7.30	1.2817	3734	3937	--	computer
liderazgo	743	7.30	1.2330	4896	--	--	leadership
poemas	744	7.30	1.1995	2871	--	2380	poems
wow	745	7.30	1.5286	--	966	--	wow
independencia	746	7.30	1.1473	2956	--	650	independence
jiji	747	7.30	1.6067	--	1265	--	jiji
guitarra	748	7.30	1.0738	2275	3196	--	guitar
nintendo	749	7.30	1.4321	2174	--	--	nintendo
sorprendeme	750	7.30	1.4178	--	5208	--	Sorpréndeme
nuevoooo	751	7.30	1.7053	--	3524	--	nuevoooo
exelente	752	7.30	2.1595	--	4062	--	excellent
fortalecimiento	753	7.30	1.2330	5151	--	--	strengthening
siiiiii	754	7.30	1.2817	--	3776	--	siiiiii
nacimiento	755	7.30	1.3286	2481	--	1823	birth
simpson	756	7.30	1.2495	--	2282	--	simpson
oportunidades	757	7.30	1.1473	2095	2288	2795	opportunities
femenina	758	7.30	1.2976	4957	--	4008	female
cuento	759	7.30	1.2657	2708	1082	2589	story
energia	760	7.30	1.1294	--	4225	--	energy
jardin	761	7.30	1.4178	4269	--	--	garden
beneficios	762	7.28	1.1436	1814	--	1503	benefits
simpsons	763	7.28	1.7384	--	4279	--	simpsons
eficacia	764	7.28	1.2943	3974	--	2264	effectiveness
papi	765	7.28	1.6665	--	1464	--	Daddy
girls	766	7.28	1.4714	--	2382	--	girls
humanidad	767	7.28	1.4434	3597	4535	1444	humanity
labios	768	7.28	1.1613	--	1468	2708	lips
gol	769	7.28	1.5258	4115	2962	--	goal
espiritual	770	7.28	1.5784	4729	--	1449	spiritual
hermanas	771	7.28	1.2296	--	3299	4998	sisters
danza	772	7.28	1.2461	2912	--	4864	dance
voluntad	773	7.28	1.0698	2868	3396	580	will
expedición	774	7.28	1.1073	--	--	1985	expedition
ducha	775	7.28	1.3708	--	2383	--	shower
nació	776	7.28	1.2296	4060	4297	1958	born
concert	777	7.28	1.5913	--	5218	--	concert
parejas	778	7.28	1.2461	4140	--	--	couples
equidad	779	7.28	1.1959	--	--	5180	equity
fotografía	780	7.28	1.1787	1100	--	5108	photography
salvar	781	7.28	1.0887	--	5223	3307	save
aceptar	782	7.28	1.2461	3742	3100	1926	accept
graciass	783	7.28	1.6908	--	4369	--	graciass
bodas	784	7.28	1.4852	3144	--	--	wedding
manzana	785	7.28	1.2296	--	3809	--	apple
atardecer	786	7.28	1.5654	--	5087	--	late afternoon
color	787	7.28	1.1959	588	1409	929	color
jijiji	788	7.28	1.5913	--	1978	--	hehehe
show	789	7.26	1.1214	1468	1080	--	show
espectáculos	790	7.26	1.2257	2706	--	--	shows
aire	791	7.26	1.0844	802	1158	928	air
aniversario	792	7.26	1.1572	3064	2683	--	anniversary
like	793	7.26	1.3822	3388	371	--	like
auténtica	794	7.26	1.1031	--	--	4405	authentic
contigo	795	7.26	1.0844	3203	288	--	with you
estrenos	796	7.26	1.3524	3015	--	--	premieres
art	797	7.26	1.3969	869	--	221	art
campeonato	798	7.26	1.2586	3330	--	--	championship
perfume	799	7.26	1.3524	--	4564	--	perfume
angel	800	7.26	1.5493	1606	2600	4895	Angel
jesucristo	801	7.26	1.9358	--	--	4031	Christ
siiiii	802	7.26	1.6264	--	2161	--	siiiii
gold	803	7.26	1.7001	3941	--	--	gold
super	804	7.26	1.2423	1177	336	--	Super
universitario	805	7.26	1.1920	2789	--	3397	academic
habilidad	806	7.26	1.1031	--	--	3966	ability
compartir	807	7.26	0.9858	879	1767	--	share
casa	808	7.26	1.4682	148	89	190	home
compañero	809	7.26	1.0654	4339	4058	2767	mate
interesantes	810	7.26	1.1572	2435	--	3925	interesting
magia	811	7.26	1.1747	3415	3073	--	magic
jajajjaa	812	7.26	2.2661	--	4165	--	jajajjaa
whisky	813	7.26	1.5754	--	2369	--	whiskey
relacion	814	7.26	1.4820	--	3882	--	relationship
felicidade	815	7.26	1.6880	--	5155	--	felicidade
especial	816	7.26	1.2747	500	458	490	special
museo	817	7.26	1.4957	1636	--	1917	museum
gusto	818	7.26	1.2090	1864	557	1466	taste
holaaaa	819	7.26	1.5754	--	4754	--	holaaaa
foto	820	7.26	1.2257	300	230	5241	photo
soñe	821	7.26	1.3219	--	4890	--	Dream
cama	822	7.24	1.2867	2826	305	2856	bed
progreso	823	7.24	1.3024	4117	4346	1074	progress
crear	824	7.24	1.2382	589	3437	1284	create
original	825	7.24	1.2545	769	2214	1145	original
profesionales	826	7.24	1.2545	693	--	1840	Professional
animación	827	7.24	1.0606	3295	--	--	animation
ingenio	828	7.24	1.0797	--	--	3714	wit
deseo	829	7.24	1.0214	1894	180	935	desire
respirar	830	7.24	1.0797	--	3362	--	breathe
museos	831	7.24	1.1704	4240	--	--	museums
humildad	832	7.24	1.4647	--	4278	--	humility
fieles	833	7.24	1.6606	--	--	3415	faithful
universidad	834	7.24	1.3486	259	3786	298	university
together	835	7.24	1.2545	--	3072	--	together
almuerzo	836	7.24	0.9806	--	2905	--	lunch
1º	837	7.24	1.5328	--	2975	--	1st
jóvenes	838	7.24	1.1704	1113	3654	945	young
playstation	839	7.24	1.4223	2137	--	--	playstation
apuesto	840	7.24	1.2867	--	4690	--	dapper
cute	841	7.24	1.2707	--	3119	--	cute
natural	842	7.24	1.0606	883	3098	481	natural
sexualidad	843	7.24	1.0214	4199	--	--	sexuality
perro	844	7.24	1.5722	2513	758	4150	dog
liberación	845	7.24	1.0412	--	--	2222	release
tolerancia	846	7.24	1.2048	--	--	5131	tolerance
aspiraciones	847	7.24	1.1528	--	--	3473	aspirations
pensamientos	848	7.24	1.3786	5089	2464	3368	thinking
holaaa	849	7.24	1.6107	--	3112	--	holaaa
poética	850	7.22	1.2501	--	--	2634	poetics
nueva	851	7.22	1.0746	138	267	164	new
destacar	852	7.22	1.2171	3118	--	2905	highlight
imaginas	853	7.22	1.2824	--	4259	--	imagine
dama	854	7.22	1.1301	--	--	4924	lady
valorar	855	7.22	1.1119	3401	4464	--	assess
dólares	856	7.22	1.4886	1571	--	1504	dollars
almohada	857	7.22	1.2337	--	4329	--	pillow
vinos	858	7.22	1.1830	3267	--	--	wines
jejejej	859	7.22	1.4039	--	5255	--	jejejej
adoroo	860	7.22	1.5158	--	4999	--	adoroo
modelos	861	7.22	1.1657	1122	--	2120	models
amanece	862	7.22	1.2982	--	4859	--	dawns
aplauso	863	7.22	0.9957	--	2415	--	applause
leer	864	7.22	1.4184	573	780	1729	read
muchísimo	865	7.22	1.1830	--	2819	--	lot
#añonuevo	866	7.22	1.8767	--	4625	--	# NewYears
hijas	867	7.22	1.2002	--	--	3997	daughters
jajaj	868	7.22	1.2982	--	328	--	jajaj
disney	869	7.22	1.6073	4013	1432	--	disney
conmigo	870	7.22	1.1301	3128	368	3202	me
divina	871	7.22	1.3138	--	3791	2480	divine
facilidad	872	7.22	1.1830	5026	--	2889	ease
abundante	873	7.22	1.2171	--	--	3480	abundant
spa	874	7.22	1.4886	3905	--	--	spa
descansa	875	7.20	1.3553	--	3118	--	rests
culturales	876	7.20	1.2454	1947	--	1374	cultural
tierno	877	7.20	1.3702	--	2506	--	tender
méritos	878	7.20	1.3851	--	--	4312	merits
feria	879	7.20	1.3851	2052	--	--	fair
congrats	880	7.20	1.2617	--	2488	--	congrats
diciembre	881	7.20	1.6537	320	767	455	December
#felizaño2012	882	7.20	1.9272	--	3575	--	# Felizaño2012
aceptación	883	7.20	1.3702	2560	--	2976	acceptance
convivencia	884	7.20	1.2778	4239	--	4491	coexistence
modernos	885	7.20	1.3248	--	--	3041	Modern
water	886	7.20	1.4846	--	5245	--	water
#videogames	887	7.20	1.8183	--	3095	--	# Videogames
true	888	7.20	1.2289	--	1277	--	true
wikipedia	889	7.20	1.3401	376	--	--	wikipedia
correcto	890	7.20	1.3093	4088	3449	--	correct
ética	891	7.20	1.1780	--	--	3476	ethics
vanguardia	892	7.20	1.2289	--	--	4168	vanguard
artistas	893	7.20	1.2778	1208	4436	2885	artists
grandes	894	7.20	1.3553	553	648	205	large
quierooo	895	7.20	1.8295	--	2581	--	quierooo
correctamente	896	7.20	1.2454	3747	--	--	correctly
durmiendo	897	7.20	1.3093	--	832	--	sleeping
dios	898	7.20	1.9483	480	88	184	god
gustas	899	7.20	1.2289	--	2016	--	like you
comics	900	7.20	1.3248	2421	--	--	comics
adelante	901	7.20	1.2289	1700	1256	721	forward
aprendizaje	902	7.20	1.4142	1883	--	2519	learning
coche	903	7.20	1.4569	956	2036	5067	car
niña	904	7.20	1.2778	2665	737	3005	girl
verte	905	7.20	1.3093	--	642	--	see
apreciar	906	7.20	1.2122	--	--	3424	appreciate
ahorro	907	7.20	1.3997	3024	--	3155	saving
cool	908	7.18	1.4525	--	1903	--	cool
nuevoo	909	7.18	1.7692	--	1591	--	nuevoo
inolvidables	910	7.18	1.2403	--	2919	--	unforgettable
titulado	911	7.18	1.4803	--	--	4351	qualified
millones	912	7.18	1.5739	495	833	476	million
educación	913	7.18	1.2403	215	3054	302	education
pensar	914	7.18	1.3200	1658	434	871	think
jojojo	915	7.18	1.8035	--	4091	--	jojojo
mom	916	7.18	1.4803	--	4229	--	mom
payday	917	7.18	1.8811	--	4102	--	payday
sentimiento	918	7.18	1.0631	5281	1928	1334	feeling
verdadera	919	7.18	1.1192	3725	2555	1017	true
productivo	920	7.18	1.4941	--	--	4046	productive
patrimonio	921	7.18	1.5477	1938	--	2234	heritage
beneficio	922	7.18	1.1192	2749	--	1306	benefit
interesante	923	7.18	0.9190	1107	1541	1534	interesting
justicia	924	7.18	1.5609	873	2729	360	justice
#feliz2012	925	7.18	1.7692	--	958	--	# Feliz2012
turística	926	7.18	1.1551	4818	--	--	tour
destacado	927	7.18	1.1726	3886	--	--	outstanding
quieroooo	928	7.18	1.8811	--	4504	--	quieroooo
océano	929	7.18	1.5211	--	--	4599	ocean
mejoramiento	930	7.18	1.1899	4688	--	3490	improvement
teatro	931	7.18	1.2567	1024	4416	850	theater
alcanzar	932	7.18	1.3656	2853	4273	1522	achieve
cuentos	933	7.18	1.1726	2800	--	2955	stories
ascenso	934	7.18	1.5609	--	--	4959	ascent
divino	935	7.18	1.6622	--	4977	2774	divine
genio	936	7.18	1.5996	--	2700	2908	genius
computadoras	937	7.18	1.0631	2739	--	--	computers
gustan	938	7.18	1.1008	3813	852	--	like
saber	939	7.18	1.2070	535	314	507	know
lujo	940	7.18	1.5211	2863	3735	4802	luxury
fácil	941	7.18	1.1726	1365	1008	1038	easy
resuelto	942	7.16	1.4194	--	--	2978	resolved
sorprende	943	7.16	1.1669	--	4616	--	surprising
caballero	944	7.16	1.3756	3781	4079	1745	gentleman
viajeros	945	7.16	1.2513	3282	--	--	Travelers
jejej	946	7.16	1.3303	--	2900	--	jejej
chica	947	7.16	1.2675	974	733	--	girl
gano	948	7.16	1.3456	--	2722	--	win
thank	949	7.16	1.5954	--	597	--	thank
universitaria	950	7.16	1.2675	2751	--	2466	university
digno	951	7.16	1.1843	--	--	2878	worthy
favorable	952	7.16	1.1314	--	--	2469	favorable
azúcar	953	7.16	1.2349	4833	--	2468	sugar
higiene	954	7.16	1.4896	4380	--	4815	hygiene
fauna	955	7.16	1.2014	4304	--	--	fauna
unido	956	7.16	1.1669	1339	--	3053	attached
paseo	957	7.16	1.1843	3035	2790	--	ride
respetar	958	7.16	1.0373	--	--	5058	respect
bonos	959	7.16	1.2835	--	--	4789	bonds
verdaderos	960	7.16	1.1493	--	5204	3178	true
comiendo	961	7.16	1.2014	--	666	--	eating
spanish	962	7.16	1.4049	1888	4485	--	spanish
graciias	963	7.16	1.8111	--	2491	--	graciias
siii	964	7.16	1.8883	--	553	--	yeah
invento	965	7.16	1.4479	--	4726	--	invention
tú	966	7.16	1.3303	1092	262	1341	you
sii	967	7.16	1.6704	--	351	--	sii
sabor	968	7.16	1.1493	4213	2696	5169	flavor
jajja	969	7.14	1.6904	--	1745	--	jajja
fotos	970	7.14	1.1068	99	269	--	Photos
quiero	971	7.14	1.1068	506	42	1179	I want
existencia	972	7.14	1.1608	1809	--	467	existence
canto	973	7.14	1.1954	3541	2339	2197	singing
aprendí	974	7.14	1.2124	--	2089	--	learned
union	975	7.14	1.1430	5239	--	--	junction
cafe	976	7.14	1.4848	--	2797	--	coffee
valor	977	7.14	1.3554	533	1895	241	value
profesional	978	7.14	1.4287	578	4828	1533	professional
paris	979	7.14	1.6538	2762	3716	5150	paris
nice	980	7.14	1.2779	--	1641	--	nice
book	981	7.14	1.3554	4360	--	--	book
experiencia	982	7.14	1.0882	505	2529	630	experience
fuerte	983	7.14	1.0304	1375	485	699	strong
rapidez	984	7.14	1.1608	--	--	4389	rapidity
descubrir	985	7.14	1.1430	2887	4821	2649	discover
actitud	986	7.14	1.2456	3168	1407	843	attitude
buenas	987	7.14	0.9691	1355	194	1801	good
juvenil	988	7.14	1.1430	2957	--	--	youth
biblioteca	989	7.14	1.6289	823	--	1152	library
queso	990	7.14	1.1608	5049	2714	--	cheese
broma	991	7.14	1.4429	--	1648	--	joke
parque	992	7.14	1.1250	1236	1972	3439	park
mejorar	993	7.14	1.1250	1062	3233	2129	improve
verdaderamente	994	7.14	1.3554	--	--	2444	truly
vino	995	7.12	1.1183	1905	802	961	wine
deporte	996	7.12	1.4377	1136	3322	--	sport
posibilidades	997	7.12	1.0622	2394	--	1264	odds
quieroo	998	7.12	1.4377	--	1806	--	quieroo
haha	999	7.12	1.5338	--	219	--	haha
transparencia	1000	7.12	1.1364	2354	--	--	transparency
dormirme	1001	7.12	1.3944	--	4033	--	sleep
fácilmente	1002	7.12	1.2061	4745	--	2191	easily
comedor	1003	7.12	1.2061	4150	--	--	dining room
suave	1004	7.12	1.1183	--	4386	4162	soft
nieve	1005	7.12	1.4090	4909	--	--	snow
elegida	1006	7.12	1.0812	4033	--	--	chosen
alma	1007	7.12	1.7916	1721	827	575	soul
avanzado	1008	7.12	1.1718	3252	--	--	advanced
lago	1009	7.12	1.2558	4090	--	3230	lake
especiales	1010	7.12	1.1718	671	3361	1459	Special
eficiencia	1011	7.12	1.2879	3670	--	3235	efficiency
conocimientos	1012	7.12	1.3192	1693	--	1443	knowledge
cualidades	1013	7.12	0.9613	--	--	2839	qualities
goles	1014	7.12	1.6117	4274	--	--	goals
emocion	1015	7.12	1.3649	--	3742	--	emotion
reflexión	1016	7.12	1.2558	4024	--	2428	reflection
intelectuales	1017	7.12	1.4234	--	--	2200	intellectual
comprendido	1018	7.12	1.1718	--	--	4087	understood
vuelo	1019	7.12	1.1542	2982	4298	3940	flight
favorites	1020	7.12	1.6616	3889	--	--	favorites
comer	1021	7.12	1.3346	2210	244	2306	eat
piernas	1022	7.12	1.2061	5234	2032	4263	legs
humano	1023	7.10	1.1995	1286	1643	768	human
audi	1024	7.10	1.4463	3632	--	--	audi
salsa	1025	7.10	1.4321	3489	2553	--	sauce
