Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
gebildet	530	6.72	1.2129	--	--	1491	educated
woman	531	6.72	1.2943	--	2037	--	woman
sicherheit	532	6.72	1.2943	520	2082	782	security
jugend	533	6.72	1.0887	1356	4370	1124	youth
richtige	534	6.72	1.3559	1689	1612	1915	right
thank	535	6.72	1.3708	--	223	--	thank
girl	536	6.72	1.2461	4046	377	--	girl
girls	537	6.72	1.3099	2273	864	--	girls
wissen	538	6.72	1.2784	261	524	289	know
lebendige	539	6.72	1.0887	--	--	4005	living
verdienst	540	6.72	1.2296	--	--	3436	merit
gefällt	541	6.72	1.4714	2745	802	--	like
premium	542	6.72	1.2129	1248	3720	--	premium
erfindung	543	6.72	1.1613	3902	--	4313	invention
erleichtert	544	6.72	1.0698	--	--	4542	relieved
landschaft	545	6.72	1.3708	3666	--	2554	landscape
menschliche	546	6.72	1.0887	--	--	1294	human
geschafft	547	6.70	1.2495	--	1833	--	managed
ausgehen	548	6.70	1.3439	--	--	2914	go out
ideale	549	6.70	1.0738	--	--	3318	ideal
film	550	6.70	1.2495	446	519	2387	movie
verstand	551	6.70	1.1995	--	--	1497	understood
schlafen	552	6.70	1.3132	--	484	--	sleep
#muchlove	553	6.70	1.7642	--	1821	--	# Much love
wein	554	6.70	1.4743	2352	2762	4000	wine
haustiere	555	6.70	1.6194	2989	--	--	pets
gutem	556	6.70	1.3286	--	5026	--	good
schmecken	557	6.70	1.1112	--	5057	--	taste good
idea	558	6.70	1.0546	--	1813	--	idea
gedicht	559	6.70	1.1112	--	--	2778	poem
weltweit	560	6.70	1.3286	1020	2556	--	worldwide
better	561	6.70	1.2164	--	489	--	better
restaurant	562	6.70	1.2976	981	2760	--	restaurant
lego	563	6.70	1.4743	--	3572	--	lego
saturday	564	6.70	1.4178	--	2716	--	saturday
stolz	565	6.70	1.1824	4891	2644	3046	proud
sleeping	566	6.70	1.2164	--	3644	--	sleeping
cinema	567	6.68	1.3915	--	4672	--	cinema
buch	568	6.68	1.4348	585	763	554	Book
hot	569	6.68	1.2848	2382	612	--	hot
#sex	570	6.68	1.8120	--	2452	--	# Sex
relationship	571	6.68	1.4490	--	3892	--	relationship
gutscheine	572	6.68	1.3768	2760	4248	--	vouchers
million	573	6.68	1.5836	--	1589	--	million
konzerte	574	6.68	1.2688	2498	--	--	concerts
insel	575	6.68	1.4348	2176	2966	2615	island
keks	576	6.68	1.2196	--	4136	--	biscuit
paris	577	6.68	1.4630	1354	1667	527	paris
true	578	6.68	1.3316	--	570	--	true
grüße	579	6.68	1.1507	1176	1757	--	greetings
neuigkeiten	580	6.68	1.3316	1745	--	--	news
versandkostenfrei	581	6.68	1.5444	1730	--	--	Free Shipping
world	582	6.68	1.3005	790	304	2789	world
kunstwerk	583	6.68	1.3468	--	--	4971	artwork
pflanzen	584	6.68	1.2027	1868	--	2009	plant
fine	585	6.68	1.4348	--	1284	--	fine
schick	586	6.68	1.3768	--	2216	--	sophisticated
deluxe	587	6.68	1.4769	4256	4013	--	Deluxe
frische	588	6.68	0.9134	--	3788	--	fresh
unterstützen	589	6.68	1.1683	1584	4475	2782	support
mai	590	6.68	1.3915	396	3683	536	mai
tierwelt	591	6.66	1.4086	3947	--	--	wildlife
movie	592	6.66	1.1886	2168	994	--	movie
kind	593	6.66	1.3342	710	774	788	child
favourite	594	6.66	1.1178	--	2663	--	favorite
liked	595	6.66	1.2715	--	186	--	liked
b-day	596	6.66	2.0465	--	4061	--	b-day
food	597	6.66	1.3032	4726	1883	--	food
yes	598	6.66	1.4930	--	309	--	yes
fantasy	599	6.66	1.3644	3527	4174	--	Fantasy
sunday	600	6.66	1.9651	--	2356	--	sunday
juni	601	6.66	1.2715	491	--	649	June
fahrrad	602	6.66	1.3188	3760	3954	--	bicycle
proud	603	6.66	1.6612	--	1161	--	proud
sternen	604	6.66	1.3940	1660	--	--	star
selbständigkeit	605	6.66	1.0224	--	--	3407	self-reliance
tee	606	6.66	1.2715	3794	1909	--	tea
freitag	607	6.66	1.4230	757	759	--	Friday
ruhe	608	6.66	1.1537	3158	1693	1555	calm
golden	609	6.66	1.2715	--	3514	--	golden
vorzüglich	610	6.66	1.1713	--	--	4371	especially
interessieren	611	6.66	1.1359	2912	4996	--	Interested
rabatt	612	6.66	1.0422	--	1670	--	discount
gemüse	613	6.66	1.3188	3697	--	--	vegetable
berühren	614	6.66	1.0806	--	--	5111	affect
persönlichkeit	615	6.66	1.3644	--	--	1379	character
demokratische	616	6.64	1.2739	--	--	2498	democratic
sonntag	617	6.64	1.9563	914	1002	--	Sunday
unterstützung	618	6.64	1.2578	1131	3223	1016	support
reich	619	6.64	1.5354	2415	3154	571	wealthy
befriedigung	620	6.64	1.1205	--	--	3135	meeting
fotografie	621	6.64	1.1739	2037	--	--	photography
krone	622	6.64	1.4251	3831	--	3257	crown
seele	623	6.64	1.3516	3524	2759	685	soul
together	624	6.64	1.3211	--	1292	--	together
lieder	625	6.64	1.3211	4186	3305	--	songs
stars	626	6.64	1.3516	1963	2130	--	stars
hahahah	627	6.64	1.9458	--	3162	--	hahahah
wikipedia	628	6.64	1.4950	230	4960	--	wikipedia
couch	629	6.64	1.2739	--	2521	--	Couch
nützlich	630	6.64	1.0451	--	--	4704	useful
zarte	631	6.64	1.1563	--	5052	--	delicate
vermögen	632	6.64	1.3815	--	--	1158	be able
verbessert	633	6.64	1.0451	4376	--	--	improved
filme	634	6.64	1.3365	877	1998	--	movies
erde	635	6.64	1.2739	2060	2960	856	ground
helden	636	6.64	1.3365	--	--	2916	Heroes
hilfe	637	6.64	1.3815	88	1141	529	relief
kaffee	638	6.64	1.3815	2823	1063	--	coffee
empfehlung	639	6.64	1.0835	2898	2698	--	recommendation
stark	640	6.64	1.3365	1100	1692	415	strong
literatur	641	6.64	1.1739	880	--	378	literature
luft	642	6.62	1.1933	2041	1896	1112	air
erleben	643	6.62	1.3686	2019	2743	2603	experience
miteinander	644	6.62	1.2271	2592	--	1314	together
#musik	645	6.62	1.7366	--	2758	--	# Music
#silvester	646	6.62	1.6769	--	4360	--	# New year
bella	647	6.62	1.3536	--	4120	--	bella
likes	648	6.62	1.3981	--	2055	--	likes
künste	649	6.62	1.2436	--	--	4213	arts
care	650	6.62	1.2103	4906	1157	--	care
gefördert	651	6.62	0.9875	4493	--	3199	promoted
günstiger	652	6.62	1.1045	4055	4269	--	cheaper
klasse	653	6.62	1.4126	808	1047	1087	class
dinner	654	6.62	1.1409	--	2170	--	dinner
hihi	655	6.62	1.9886	--	990	--	hehe
kamera	656	6.62	1.1761	2139	2148	--	camera
Übereinstimmung	657	6.62	1.1045	--	--	2028	Agreement
soul	658	6.62	1.4412	4579	3244	--	soul
musikinstrumente	659	6.62	1.4968	3309	--	--	musical instruments
abschluss	660	6.62	1.3981	2342	--	--	completion
sleep	661	6.62	1.3536	--	762	--	sleep
goodnight	662	6.62	1.0859	--	2341	--	goodnight
büchern	663	6.62	1.3076	--	--	4188	books
gelingen	664	6.62	1.1586	--	--	3511	succeed
gruß	665	6.62	1.2436	1025	3692	--	greeting
juli	666	6.62	1.4270	515	--	660	july
excited	667	6.62	1.0859	--	1288	--	excited
travel	668	6.62	1.3076	3545	3626	--	travel
verwirklichung	669	6.62	1.3536	--	--	2108	realization
optimale	670	6.60	1.1429	3174	--	--	optimal
poesie	671	6.60	1.6288	--	--	2601	poetry
rücksicht	672	6.60	1.0880	--	--	1433	considerate
dance	673	6.60	1.3553	3125	1390	--	dance
august	674	6.60	1.5779	452	4447	573	august
playing	675	6.60	1.3093	--	372	--	playing
interesse	676	6.60	1.1606	1393	2270	401	interest
singing	677	6.60	1.4846	--	2654	--	singing
clean	678	6.60	1.1952	--	4881	--	clean
life	679	6.60	1.4286	1448	310	4070	life
finale	680	6.60	1.3248	4539	3275	--	final
neuwertig	681	6.60	0.9897	--	4216	--	new
bett	682	6.60	1.5253	3646	435	4247	bed
book	683	6.60	1.4142	2768	1765	--	facebook
hehe	684	6.60	1.5119	--	781	--	hehe
lebt	685	6.60	1.3401	3326	2606	2095	lives
individuell	686	6.60	1.1606	2951	--	--	individually
movies	687	6.60	1.3702	2486	3380	--	movies
hero	688	6.60	1.7261	--	3421	--	hero
earth	689	6.60	1.2936	4503	2876	--	earth
please	690	6.60	1.3553	3029	132	--	please
schmeckt	691	6.60	1.2778	--	2872	--	tastes
restaurants	692	6.60	1.2936	1077	--	--	restaurants
bewusstsein	693	6.60	1.1780	--	--	2947	awareness
anerkannt	694	6.60	0.9035	--	--	2020	recognized
vollendet	695	6.60	1.1429	--	--	4392	completed
bequem	696	6.60	1.0690	3249	--	--	easily
verstanden	697	6.58	1.0120	4138	2823	1037	understood
congrats	698	6.58	1.7967	--	2505	--	congrats
sinnvoll	699	6.58	1.1445	3312	--	2935	useful
haha	700	6.58	1.4581	--	135	--	haha
entfaltung	701	6.58	0.9916	--	--	3150	development
sekt	702	6.58	1.3864	--	4878	--	champagne
einigung	703	6.58	1.1445	--	--	3887	agreement
kindergarten	704	6.58	1.2469	2927	--	--	nursery
möglichkeiten	705	6.58	1.1265	1122	5116	824	opportunities
Ästhetik	706	6.58	1.2469	--	--	3694	Aesthetics
essen	707	6.58	1.3107	466	381	2110	eat
aktivität	708	6.58	1.0120	5018	--	3213	activity
photo	709	6.58	1.2304	2505	107	--	photo
günstige	710	6.58	1.1796	2597	4035	4540	cheap
abi	711	6.58	1.1968	--	2267	--	abi
hollywood	712	6.58	1.2792	--	4397	--	hollywood
#erotik	713	6.58	1.5661	--	2511	--	# Erotic
pflanze	714	6.58	1.1265	--	--	4287	plant
vernunft	715	6.58	1.0319	--	--	785	rational
fühlen	716	6.58	1.1796	4275	3334	2259	feel
kraft	717	6.58	1.1082	1593	2853	347	force
kulturen	718	6.58	1.2792	--	--	3588	cultures
mum	719	6.58	1.6914	--	1758	--	mum
gruss	720	6.58	1.2304	3456	--	--	greeting
förderung	721	6.58	1.3415	1572	--	1657	Promotion
baden	722	6.58	1.2137	2915	3433	1908	Bathing
kochen	723	6.58	1.2792	2455	2653	--	cook
stärken	724	6.58	0.9916	4187	--	4785	strengthen
fähigkeit	725	6.58	1.0319	--	--	1780	ability
bemerkenswert	726	6.58	1.0515	--	--	4399	remarkably
amsterdam	727	6.58	1.4155	4185	--	--	amsterdam
internet	728	6.58	1.6914	182	365	3021	internet
freie	729	6.58	1.2137	939	2350	1211	Free
freiwillig	730	6.58	1.0897	--	--	4930	voluntarily
#candy	731	6.58	1.6047	--	2117	--	# Candy
candy	732	6.58	1.5661	--	1729	--	candy
energien	733	6.58	1.1265	4868	--	--	energies
souveränität	734	6.58	1.1265	--	--	4410	sovereignty
gitarre	735	6.58	1.3107	5051	4637	--	guitar
korrekt	736	6.58	1.1265	4801	--	--	correctly
stärksten	737	6.58	1.1445	--	--	3821	most
spenden	738	6.58	1.1622	1040	3991	--	donate
musical	739	6.58	1.3566	3810	4639	--	musical
gedichte	740	6.58	1.3262	4512	--	3145	poems
empfehlen	741	6.56	1.1095	691	758	5042	recommend
original	742	6.56	1.1634	894	948	3550	original
singen	743	6.56	1.3874	4769	2276	--	sing
ideas	744	6.56	0.9723	--	4415	--	ideas
dating	745	6.56	1.3273	4314	4270	--	dating
lebendigen	746	6.56	1.2480	--	--	3307	living
ästhetische	747	6.56	1.1095	--	--	3878	aesthetic
villa	748	6.56	1.5140	3209	3385	--	villa
erfahrung	749	6.56	1.1095	1290	2520	589	experience
aktiv	750	6.56	1.1278	1467	3428	3071	active
guter	751	6.56	1.3426	1944	1001	2637	good
fähigkeiten	752	6.56	0.9930	4007	--	2430	skills
#advent	753	6.56	1.7162	--	4951	--	# Advent
aufstieg	754	6.56	1.0529	--	--	4485	promotion
guitar	755	6.56	1.1634	--	4399	--	guitar
erkenntnisse	756	6.56	1.0721	--	--	2703	findings
radio	757	6.56	1.3426	817	557	--	radio
vorteil	758	6.56	1.2149	2655	--	2226	advantage
#free	759	6.56	1.5539	--	1697	--	# Free
stabilität	760	6.56	1.1457	--	--	4321	stability
samstag	761	6.56	1.5539	831	896	--	Saturday
atmosphäre	762	6.56	1.1634	4004	--	3415	atmosphere
olympia	763	6.56	1.3273	4862	--	--	olympia
prag	764	6.56	1.3874	--	--	2915	prague
sofa	765	6.56	1.0333	--	2540	--	sofa
games	766	6.56	1.2803	645	1155	--	games
bestseller	767	6.56	1.5407	2092	3316	--	bestseller
einklang	768	6.56	1.0529	--	--	4192	harmony
wishes	769	6.56	1.1980	--	2921	--	wishes
tugend	770	6.56	1.2480	--	--	3355	virtuous
wish	771	6.56	1.1278	--	332	--	wish
hochschulen	772	6.56	1.2803	4151	--	4147	colleges
ok	773	6.56	1.2149	1485	220	--	ok
vision	774	6.56	1.2316	3889	--	--	vision
#gratis	775	6.56	1.7631	--	3714	--	# Free
jung	776	6.56	1.1278	3008	2299	4124	young
jaaa	777	6.56	1.5800	--	1730	--	jaaa
fotos	778	6.54	1.3734	450	586	--	photos
perspektiven	779	6.54	0.9941	--	--	3500	perspectives
interessante	780	6.54	1.1104	1637	1603	4292	interesting
wünscht	781	6.54	0.9941	--	992	--	wishes
idealen	782	6.54	1.1988	--	--	4356	ideal
lyrik	783	6.54	1.3126	--	--	5099	lyric
energie	784	6.54	1.1287	1107	2396	1722	energy
camera	785	6.54	1.2651	--	2786	--	camera
top	786	6.54	1.2651	223	278	--	top
stimmung	787	6.54	1.1466	4435	2799	2182	atmosphere
heimkino	788	6.54	1.2324	5028	--	--	home theater
premiere	789	6.54	0.9941	2834	3983	--	Premiere
optimierung	790	6.54	1.3433	4958	--	--	optimization
sinnlichen	791	6.54	0.9304	--	--	3748	sensual
erneuerung	792	6.54	1.0539	--	--	4140	replacement
berge	793	6.54	1.5012	--	--	4643	mountains
sea	794	6.54	1.6315	--	4019	--	sea
welt	795	6.54	1.3280	328	276	149	world
studium	796	6.54	1.2488	1070	--	1709	studies
tier	797	6.54	1.2811	3651	--	3038	animal
verdienen	798	6.54	1.0919	1858	1204	4591	Earn
pünktlich	799	6.54	1.2324	--	4146	--	on time
university	800	6.54	1.6563	2935	--	2403	university
besinnliche	801	6.54	1.2488	--	4069	--	contemplative
star	802	6.54	1.2324	1592	1060	--	star
Überzeugung	803	6.54	1.1988	--	--	1960	Conviction
sprachen	804	6.54	1.3280	1452	--	1453	spoke
gelungen	805	6.54	1.1104	--	--	2431	successful
support	806	6.54	1.0730	812	962	--	support
neu	807	6.54	1.0343	151	218	664	new
aufsteiger	808	6.54	1.1643	--	4806	--	climber
glad	809	6.54	1.4875	--	2235	--	Glad
lebe	810	6.54	1.0919	--	3363	--	live
innovative	811	6.54	0.9733	4649	--	--	innovative
stärkung	812	6.52	0.8389	--	--	5000	boosting
gemeinschaft	813	6.52	1.0544	3411	--	946	community
besonders	814	6.52	1.1292	569	1346	171	particularly
money	815	6.52	1.2816	--	1137	--	money
einkommen	816	6.52	1.2493	5001	--	2332	income
mögen	817	6.52	1.3285	--	3156	1584	like
fotogalerie	818	6.52	1.1648	3763	--	--	photo gallery
lied	819	6.52	1.4741	3221	1237	4707	song
cafés	820	6.52	1.3130	4690	--	--	cafes
ladies	821	6.52	1.6932	--	3465	--	ladies
tea	822	6.52	1.4320	--	3503	--	tea
universität	823	6.52	1.4177	740	--	628	university
marry	824	6.52	1.3886	--	1844	--	marry
pferd	825	6.52	1.2816	3454	--	--	horse
preissenkung	826	6.52	1.5016	--	2462	--	price reduction
ehren	827	6.52	1.3285	--	--	4810	honor
kinder-	828	6.52	1.1822	2795	--	--	child-
brasilien	829	6.52	1.6318	2608	--	--	brazil
singt	830	6.52	1.1648	--	3755	--	sings
bessere	831	6.52	1.0544	3059	2692	2492	better
wirklichkeit	832	6.52	1.2816	--	--	481	reality
reichlich	833	6.52	1.0544	--	--	4407	amply
heim	834	6.52	1.5418	4541	3459	--	home
duschen	835	6.52	1.1993	--	2136	--	shower
gemeinsam	836	6.52	1.0544	1264	2607	1287	together
aktive	837	6.52	1.0349	2656	--	3826	active
artist	838	6.52	1.1471	--	4103	--	artist
kompetenz	839	6.52	1.0150	4317	--	3823	competence
freien	840	6.52	1.1648	743	4311	811	free
vater	841	6.52	1.5285	1927	1474	710	father
erforschung	842	6.50	1.0926	--	--	3504	research
wahr	843	6.50	1.2164	4892	1913	1757	real
sicher	844	6.50	1.4033	543	613	704	secure
creative	845	6.50	1.2657	3231	4845	--	Creative
neuseeland	846	6.50	1.6067	3252	--	--	new zealand
entdeckung	847	6.50	0.9530	--	--	3651	discovery
sylvester	848	6.50	1.9509	--	4967	--	new years
weiblichen	849	6.50	1.1650	--	--	2819	female
klar	850	6.50	1.1650	1051	441	619	clear
hilft	851	6.50	1.1824	1892	1305	4637	helps
irland	852	6.50	1.4033	2544	--	--	ireland
outfit	853	6.50	1.0152	--	4095	--	outfit
cat	854	6.50	1.6444	--	2179	--	cat
umwelt	855	6.50	1.3286	979	--	1880	environmentally
bedeutend	856	6.50	1.1112	--	--	2723	significantly
okay	857	6.50	1.1473	--	246	--	ok
vollständigkeit	858	6.50	0.9949	4865	--	--	completeness
barcelona	859	6.50	1.4178	3776	3267	--	barcelona
young	860	6.50	1.2976	3768	1897	--	young
extras	861	6.50	1.0546	3343	--	--	extras
presents	862	6.50	1.4743	--	2420	--	presents
treffer	863	6.50	1.1650	1233	--	--	strike
mobilität	864	6.50	1.0351	4733	--	--	mobility
shower	865	6.50	1.4033	--	3712	--	shower
spielzeug	866	6.50	1.4604	1258	5079	--	toys
spa	867	6.50	1.4178	4608	4450	--	spa
lyrics	868	6.48	1.2162	2516	3397	--	lyrics
interessiert	869	6.48	1.0150	2936	2329	2781	interested
sounds	870	6.48	1.3285	--	1532	--	sounds
bibliothek	871	6.48	1.3130	2402	--	2124	library
philosophie	872	6.48	1.3589	2606	--	396	philosophy
sports	873	6.48	1.5680	3534	4168	--	sports
boyfriend	874	6.48	1.4177	--	2750	--	boyfriend
power	875	6.48	1.4320	1596	1543	5075	power
vereinigt	876	6.48	1.1110	--	--	3285	united
lohnt	877	6.48	1.1292	3323	2244	--	worth
wirksam	878	6.48	1.0349	--	--	2400	effective
menschheit	879	6.48	1.3285	--	--	1299	mankind
green	880	6.48	1.1993	3171	1725	--	green
lips	881	6.48	1.5418	--	4289	--	lips
sinn	882	6.48	1.2162	2197	1966	400	meaningful
cooler	883	6.48	1.1471	--	3659	--	Cool
song	884	6.48	1.3285	2450	312	--	song
besonderes	885	6.48	1.2329	4535	4208	2928	special
fans	886	6.48	1.3285	2529	446	--	fans
einverstanden	887	6.48	0.9739	4811	--	4781	agree
goethe	888	6.48	1.4602	--	--	1228	goethe
lights	889	6.48	1.1993	--	4517	--	lights
portugal	890	6.48	1.4741	2177	--	--	portugal
favorited	891	6.48	1.0925	--	518	--	favorited
tipp	892	6.48	1.0925	1825	991	--	tip
dusche	893	6.48	1.1993	4646	3792	--	shower
moon	894	6.48	1.4177	--	3852	--	moon
lesen	895	6.48	1.1993	359	575	1355	read
erotik	896	6.46	1.6439	1721	4390	--	erotic
silber	897	6.46	1.0730	1539	2213	--	silver
kids	898	6.46	1.5012	2462	1685	--	kids
sauna	899	6.46	1.5281	4261	--	--	sauna
smart	900	6.46	1.0539	2732	2836	--	smart
profi	901	6.46	1.2324	4030	4910	--	benefits
1st	902	6.46	1.8206	--	3020	--	1st
erleichtern	903	6.46	1.1466	4979	--	5131	ease
cake	904	6.46	1.5677	--	4481	--	cake
verdanken	905	6.46	0.9733	--	--	4301	thanks
individuelle	906	6.46	1.0343	2538	--	2193	individual
e-mail	907	6.46	1.1643	140	2858	--	e-mail
evening	908	6.46	1.1817	--	2573	--	evening
ziele	909	6.46	1.2651	1932	--	981	goals
tiger	910	6.46	1.3584	--	4366	--	term
god	911	6.46	1.6563	--	831	--	god
besseres	912	6.46	1.3280	--	4100	--	better
pool	913	6.46	1.1643	4268	--	--	pool
air	914	6.46	1.3433	1805	845	--	air
play	915	6.46	1.1466	3382	611	--	play
imagine	916	6.46	1.4737	--	3062	--	imagine
hamburg	917	6.46	1.2969	246	447	1012	hamburg
tourismus	918	6.46	1.3881	1251	--	--	tourism
draussen	919	6.46	1.3280	--	4412	--	out
pro	920	6.46	1.0144	197	720	906	per
fördern	921	6.46	0.8381	3431	--	2608	promote
natürlich	922	6.46	1.1104	527	652	395	of course
tiere	923	6.46	1.3280	1000	2929	2010	animals
millionen	924	6.46	1.2651	1316	1215	826	millions
bitte	925	6.44	1.3273	106	207	1724	please
rezepte	926	6.44	1.0721	697	2316	--	recipes
bezahlung	927	6.44	1.4591	2811	--	--	payment
shopping	928	6.44	1.6557	720	1774	--	shopping
living	929	6.44	1.2961	--	2672	--	living
integration	930	6.44	1.3118	2175	--	1683	integration
natürliche	931	6.44	1.1278	4574	--	1872	natural
help	932	6.44	1.3273	2622	500	--	help
jeans	933	6.44	1.1634	4572	3738	--	jeans
moderner	934	6.44	1.0134	--	--	4968	modern
theater	935	6.44	1.5140	1296	3420	1966	theater
neue	936	6.44	1.1095	100	127	167	new
tipps	937	6.44	0.9930	460	1068	--	tips
augen	938	6.44	1.1634	1617	1088	620	eyes
intellektuellen	939	6.44	1.2480	--	--	3712	intellectual
sister	940	6.44	1.2316	--	2346	--	sister
nahrung	941	6.44	1.2643	--	--	3498	food
solutions	942	6.44	1.2480	2751	--	--	solutions
wahrhaft	943	6.44	1.4591	--	--	3663	truly
hoffen	944	6.44	1.0529	5065	2494	3628	hope
tollen	945	6.44	1.4450	--	2033	--	great
gäste	946	6.44	1.0910	1630	4190	--	guests
feine	947	6.44	1.2316	--	--	4604	fine
terrasse	948	6.44	1.3273	4486	4485	--	terrace
pony	949	6.44	1.5140	--	5130	--	pony
brüder	950	6.44	1.1278	--	--	3430	brothers
bodensee	951	6.44	1.4730	--	2782	--	constance
santa	952	6.44	1.4868	--	1054	--	santa
international	953	6.44	1.4020	510	1626	1581	International
events	954	6.44	1.2961	736	4730	--	events
perspektive	955	6.44	1.1980	--	--	1794	perspective
plus	956	6.44	1.0529	652	1040	1860	plus
fußball	957	6.44	1.8312	1275	1931	--	football
wiedervereinigung	958	6.44	1.2643	--	--	5072	reunion
menschlichen	959	6.44	1.2803	--	--	598	human
women	960	6.44	1.3577	--	2404	--	women
foto	961	6.44	1.6308	392	507	--	photo
gutscheincode	962	6.44	1.4868	--	4462	--	coupon code
wonder	963	6.42	1.6793	--	2278	--	wonderland
experience	964	6.42	1.1968	--	4379	--	experience
internationales	965	6.42	1.5265	4105	--	--	international
magst	966	6.42	1.1445	--	3083	--	like
award	967	6.42	1.2792	4642	3721	--	award
leicht	968	6.42	0.9708	867	1104	428	easily
huhu	969	6.42	1.5530	--	3521	--	huhu
human	970	6.42	1.2792	--	2364	4239	human
verwirklichen	971	6.42	1.0120	--	--	3910	realize
richtigen	972	6.42	1.0515	2534	2360	2258	right
available	973	6.42	1.1622	--	2598	--	available
vollständig	974	6.42	1.1622	2219	--	1065	completely
coole	975	6.42	1.2469	--	2906	--	cool
unabhängige	976	6.42	1.2950	--	--	5043	independent
schweden	977	6.42	1.5530	1808	--	2865	sweden
germany	978	6.42	1.7623	1152	259	4314	germany
sozial	979	6.42	1.3107	--	--	2225	socially
team	980	6.42	1.1622	575	734	--	team
schutz	981	6.42	1.2469	1578	3468	1213	protection
möglichkeit	982	6.42	0.9055	750	3799	351	opportunity
logisch	983	6.42	1.3107	--	--	4425	logical
strong	984	6.42	1.3262	--	2531	--	strong
ermöglichen	985	6.42	1.1082	2791	--	2248	enable
well	986	6.42	1.1968	--	426	5127	well
starken	987	6.42	1.1445	4199	--	1461	strong
thx	988	6.42	1.6914	--	899	--	thx
hause	989	6.42	1.1968	1489	691	1220	home
richtigkeit	990	6.42	1.1082	2375	--	3973	accuracy
engagement	991	6.42	1.2792	3404	--	4038	commitment
safe	992	6.42	1.1796	--	4747	--	safe
philosoph	993	6.42	1.3107	--	--	4949	philosopher
besuch	994	6.42	1.3566	1581	2046	2282	visit
aussicht	995	6.42	1.0708	--	--	2472	outlook
kooperationen	996	6.42	1.2469	4601	--	--	collaborations
selbständige	997	6.40	1.2936	--	--	3495	independent
action	998	6.40	1.1780	2090	1877	5011	action
coffee	999	6.40	1.6162	--	3339	--	coffee
döner	1000	6.40	1.3702	--	4959	--	doner
besonderer	1001	6.40	1.0102	4917	--	1695	special
muskeln	1002	6.40	1.2936	--	--	4940	muscles
lohn	1003	6.40	1.6413	--	--	3533	rewarding
gewißheit	1004	6.40	1.3851	--	--	4352	certitude
bewusst	1005	6.40	1.1429	4460	--	3837	consciously
berlin	1006	6.40	1.3093	139	206	176	berlin
katzen	1007	6.40	1.7957	3555	2961	--	cats
karriere	1008	6.40	1.3401	866	4839	--	career
neues	1009	6.40	0.9689	401	180	1069	new
event	1010	6.40	1.1780	1775	2902	--	event
mp3	1011	6.40	1.4569	1013	2983	--	mp3
mega	1012	6.40	1.6162	--	1858	--	mega
*lol*	1013	6.40	1.9588	--	3841	--	* Lol *
weiterentwicklung	1014	6.40	1.2122	--	--	5117	development
begegnung	1015	6.40	1.1249	--	--	3892	encounter
forever	1016	6.40	1.5649	--	1254	--	forever
angebot	1017	6.40	0.9897	295	1118	2809	offer
individuellen	1018	6.40	1.0880	3681	--	1667	individual
future	1019	6.40	1.4569	--	2185	--	Future
bday	1020	6.40	2.2406	--	3658	--	bday
besseren	1021	6.40	0.9258	5040	--	2929	better
believe	1022	6.40	1.4428	--	984	--	Believe
interessen	1023	6.40	1.0880	3040	--	681	interests
wünsch	1024	6.40	1.1066	--	1587	--	wish
