Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
culturels	537	6.86	1.2291	4474	--	--	cultural
favorites	538	6.86	1.1954	4327	--	--	Favorite
oeuvres	539	6.86	1.0104	3626	--	--	works
jardin	540	6.86	1.2938	508	3532	2216	garden
poètes	541	6.84	1.4337	--	--	3482	poets
fidèles	542	6.84	1.1132	--	--	2236	faithful
loooool	543	6.84	2.1605	--	3928	--	loooool
chouchou	544	6.84	1.1493	--	4911	--	darling
piscine	545	6.84	1.4479	1569	2358	--	pool
parfaitement	546	6.84	1.3303	3484	--	1147	perfectly
frère	547	6.84	1.1843	3577	669	957	brother
familiale	548	6.84	1.5954	3275	--	4576	Family
arbre	549	6.84	1.4049	3083	--	2052	tree
indépendance	550	6.84	1.4194	--	--	1096	freedom
partage	551	6.84	1.1132	2348	1977	1702	sharing
voyageurs	552	6.84	1.2835	1362	--	3175	Travelers
lac	553	6.84	1.0947	2326	--	2367	Lake
plaît	554	6.84	1.1843	--	2667	4793	Please
canada	555	6.84	1.4194	258	1341	1960	canada
saturday	556	6.84	1.2513	--	3507	--	saturday
ouii	557	6.84	1.7304	--	2062	--	ouii
imaginez	558	6.84	1.2349	--	4313	--	imagine
comédie	559	6.84	0.8889	2908	--	3495	comedy
aider	560	6.84	1.1493	1184	2364	2374	support
vrais	561	6.84	1.3303	--	1499	3672	real
musical	562	6.84	1.1669	2537	3673	--	musical
heureusement	563	6.84	1.1843	--	1163	2845	fortunately
london	564	6.82	1.4384	4626	2382	4481	london
richesse	565	6.82	1.3045	--	--	1820	wealth
forêts	566	6.82	1.2887	5123	--	2611	forests
rose	567	6.82	1.2237	1575	1378	4889	Pink
paysage	568	6.82	1.1726	3959	--	3405	landscape
tourisme	569	6.82	1.1008	791	3974	--	sightseeing
mieux	570	6.82	1.1551	483	215	269	more
ensemble	571	6.82	1.2237	436	949	260	together
favorables	572	6.82	0.9833	--	--	3008	favorable
repas	573	6.82	1.1551	2360	1519	3145	meal
panda	574	6.82	1.2887	--	4895	--	Panda
oiseaux	575	6.82	1.1008	3500	--	3131	fowl
cute	576	6.82	1.4241	--	1049	--	cute
découvertes	577	6.82	1.1373	--	--	3325	discoveries
gratuitement	578	6.82	1.3354	873	3767	--	free of charge
jeune	579	6.82	1.0821	879	660	398	young
cultures	580	6.82	1.2887	3412	--	2350	cultures
plait	581	6.82	1.2403	--	1157	--	please
séjours	582	6.82	1.2070	2822	--	--	stays
montréal	583	6.82	1.5211	1220	2330	3368	Montreal
mdrrrrrrr	584	6.82	2.2103	--	3359	--	mdrrrrrrr
culturelle	585	6.82	1.1008	3032	--	2962	cultural
truth	586	6.82	1.2070	--	5108	--	truth
parcs	587	6.80	1.2454	3810	--	--	parks
favoris	588	6.80	0.9689	565	4400	--	Favorites
enceintes	589	6.80	1.2778	3591	--	--	Pregnant
île	590	6.80	1.3997	2720	--	1097	Island
joke	591	6.80	1.1606	--	3950	--	joke
éloge	592	6.80	1.3553	--	--	4961	praise
chats	593	6.80	1.1952	3756	2961	--	cats
lune	594	6.80	1.1429	3494	3391	2968	moon
séjour	595	6.80	0.9897	1233	4447	1928	stay
champagne	596	6.80	1.5253	3292	1780	--	champagne
creation	597	6.80	1.1249	4044	--	--	Creation
respecter	598	6.80	1.3093	3516	5148	3446	respect
sea	599	6.80	1.3702	--	4014	--	sea
mercii	600	6.80	1.9378	--	2429	--	mercii
ahah	601	6.80	1.2454	--	341	--	haha
resto	602	6.80	1.0880	--	2715	--	restaurant
visiter	603	6.80	1.2617	1525	4545	4547	visit
gift	604	6.80	1.2454	--	1990	--	gift
gain	605	6.80	1.3997	--	4686	--	gain
earth	606	6.80	1.3997	--	4871	--	earth
indépendante	607	6.80	1.2617	--	--	3666	independent
repos	608	6.80	1.0102	4831	3495	1710	rest
sing	609	6.80	1.2778	--	3282	--	sing
musicaux	610	6.80	1.1249	4321	--	--	musical
spa	611	6.80	1.5386	3396	4578	--	spa
juin	612	6.80	1.4428	202	3490	461	June
château	613	6.78	1.1480	1781	--	1372	castle
efficace	614	6.78	0.9750	2277	4183	2425	effective
dance	615	6.78	1.1480	3822	1132	--	dance
progrès	616	6.78	1.1830	3825	--	663	progress
créations	617	6.78	1.1301	4120	--	--	creations
create	618	6.78	1.2337	--	4593	--	create
oiseau	619	6.78	1.0359	--	--	4928	bird
calme	620	6.78	1.2982	2938	1209	2261	calm
déjeuner	621	6.78	1.0746	4023	3363	--	breakfast
savoir	622	6.78	1.1480	249	423	339	know
hero	623	6.78	1.3445	--	4604	--	hero
danse	624	6.78	1.0359	1503	1101	4368	dance
détermination	625	6.78	1.2982	--	--	2418	definition
espérances	626	6.78	1.4327	--	--	4139	expectations
projets	627	6.78	1.1480	702	2646	1325	projects
promotion	628	6.78	1.2982	1653	3909	4463	Promotion
games	629	6.78	1.2337	2171	2460	--	games
montreal	630	6.78	1.2664	--	3520	--	montreal
exister	631	6.78	1.3138	--	--	2818	exist
horizon	632	6.78	1.2171	--	--	3012	horizon
mamie	633	6.78	1.5687	--	4266	--	granny
satisfait	634	6.78	1.1830	4480	--	4210	satisfied
health	635	6.78	1.2337	4134	--	--	health
indépendant	636	6.76	1.3180	3908	--	3994	self-catering
bonnes	637	6.76	1.4223	970	788	1637	good
enfance	638	6.76	1.2048	2157	4319	2143	childhood
chants	639	6.76	1.0984	--	--	5154	songs
arbres	640	6.76	1.3486	3330	--	1656	trees
planète	641	6.76	1.2382	2499	2972	--	planet
energy	642	6.76	1.1528	--	5113	--	energy
naturelles	643	6.76	1.1704	3610	--	2232	Natural
imaginer	644	6.76	1.1168	--	--	3244	imagine
paris	645	6.76	1.3637	78	186	110	paris
librairie	646	6.76	1.3024	2284	--	4965	library
vive	647	6.76	1.0012	2930	925	1520	bright
cake	648	6.76	1.1704	--	4587	--	cake
rivière	649	6.76	1.1704	4533	--	1723	River
diversité	650	6.76	1.2707	3840	--	2657	diversity
gold	651	6.76	1.4365	4151	2377	--	gold
désirer	652	6.76	1.1350	--	--	4885	wish for
chaud	653	6.76	1.1528	3079	546	4332	hot
musicale	654	6.76	1.1350	3370	5231	--	Music
unis	655	6.76	1.3024	3692	--	777	United
or	656	6.76	1.5460	329	338	219	gold
avantages	657	6.76	1.0984	1804	--	1404	benefits
rencontrer	658	6.76	1.1704	3991	2440	3016	encounter
plantes	659	6.76	1.3486	2222	--	1965	plants
bonus	660	6.76	0.9596	3700	4176	--	bonus
sage	661	6.76	1.0606	--	2849	2316	wise
extra	662	6.76	1.2545	4181	4298	--	extra
feeling	663	6.76	1.2048	--	2297	--	feeling
réussit	664	6.76	1.1350	--	--	3877	successful
naturelle	665	6.76	1.1704	3666	--	1108	natural
esprit	666	6.76	1.1168	1335	3684	180	wit
bénéficier	667	6.76	1.0984	3459	--	--	benefit
vraies	668	6.76	1.3334	--	4229	--	true
mama	669	6.76	1.4923	--	2816	--	mama
remercie	670	6.74	1.2906	--	3397	--	thanks
femmes	671	6.74	1.3063	458	761	354	women
bain	672	6.74	1.2586	1719	2088	--	bath
renaissance	673	6.74	1.1920	--	--	3293	renaissance
bénéfice	674	6.74	1.1031	--	--	2713	income
sud	675	6.74	1.2747	517	1430	527	South
alive	676	6.74	1.3219	--	4547	--	alive
épouse	677	6.74	1.1572	--	--	2608	wife
performance	678	6.74	1.1031	2213	2649	--	performance
améliorer	679	6.74	0.9649	1492	--	3635	improve
wow	680	6.74	1.5493	--	912	--	wow
parc	681	6.74	1.1214	1293	2413	4376	park
précieux	682	6.74	0.9216	--	--	2226	precious
gorgeous	683	6.74	1.5361	--	5084	--	gorgeous
poète	684	6.74	1.0844	--	--	1528	poet
lecture	685	6.74	1.3219	916	2565	1006	reading
couleurs	686	6.74	1.2423	1247	2821	1968	colors
montagnes	687	6.74	1.2747	--	--	1765	mountains
littérature	688	6.74	1.4542	1693	--	1013	literature
riches	689	6.74	1.3674	--	4626	1774	rich
#merci	690	6.74	1.2090	--	4925	--	# Thank you
l'ambiance	691	6.74	1.0461	--	4760	--	atmosphere
rapidité	692	6.72	0.9697	--	--	4424	speed
l'avenir	693	6.72	1.1959	--	3136	--	the future
nourriture	694	6.72	1.2623	5239	--	2560	food
sexe	695	6.72	1.2943	681	1500	2836	sex
guitare	696	6.72	1.2784	1637	3439	--	Guitar
vérités	697	6.72	1.0698	--	--	3148	truths
soirée	698	6.72	1.1073	1273	320	--	evening
connaissance	699	6.72	1.1787	1269	4807	546	knowledge
femme	700	6.72	1.3099	368	373	278	wife
expositions	701	6.72	1.0309	2883	--	--	exhibitions
humaine	702	6.72	1.3856	3123	--	717	human
robe	703	6.72	1.1613	3293	1784	4189	dress
enceinte	704	6.72	1.4714	2067	3388	3526	enclosure
rencontre	705	6.72	1.0309	700	1144	899	meeting
invités	706	6.72	1.1256	3945	5225	--	guests
gracias	707	6.72	1.1787	--	2671	--	gracias
air	708	6.72	1.2943	499	695	471	air
bibliothèque	709	6.72	1.2943	1188	--	1645	Library
famous	710	6.72	1.1256	--	3622	--	famous
solution	711	6.72	1.0110	986	1552	865	solution
intellectuelle	712	6.72	1.2296	2786	--	2521	Intellectual
disney	713	6.72	1.5524	4502	1655	--	disney
bénéfices	714	6.72	1.2129	--	--	3227	earnings
mdrr	715	6.70	1.9404	--	234	--	mdrr
shopping	716	6.70	1.1995	728	1577	--	shopping
démocratie	717	6.70	1.3590	3999	3270	1811	democracy
playing	718	6.70	1.1995	--	1268	--	playing
décoration	719	6.70	0.9530	1284	--	--	decoration
fromage	720	6.70	1.6067	5092	4359	--	cheese
energie	721	6.70	1.1995	2544	--	--	energy
campagne	722	6.70	1.3740	1561	1189	913	campaign
partager	723	6.70	1.2657	1094	1935	3967	share
préféré	724	6.70	1.1473	2476	1615	--	favorite
bon	725	6.70	1.1473	185	53	299	good
restaurant	726	6.70	1.1995	890	2884	--	restaurant
vocation	727	6.70	1.2657	--	--	3857	calling
mdrrrrrr	728	6.70	2.4682	--	2233	--	mdrrrrrr
well	729	6.70	1.1995	--	918	--	well
chaleur	730	6.70	1.2976	3063	4451	1398	heat
magic	731	6.70	1.0926	4566	3018	--	Magic
sincèrement	732	6.70	1.3439	--	3777	--	sincerely
lady	733	6.70	1.0738	--	1022	--	lady
forêt	734	6.70	1.3286	2960	--	2224	forest
âme	735	6.70	1.3439	3768	--	518	soul
voyageur	736	6.70	1.1995	--	--	4822	traveling
vraie	737	6.70	1.1294	4132	1281	1678	true
dormir	738	6.70	1.0926	--	378	--	sleep
vendredi	739	6.68	1.3005	524	597	--	Friday
accomplir	740	6.68	1.1856	--	--	3163	accomplish
naturel	741	6.68	1.2027	1968	3870	1063	natural
kids	742	6.68	1.4630	--	3371	--	kids
sœur	743	6.68	1.3316	--	2925	2204	sister
pere	744	6.68	1.5043	--	1757	--	father
ladies	745	6.68	1.1507	--	3740	--	ladies
randonnée	746	6.68	1.1683	4262	--	--	hiking
reconnaissance	747	6.68	1.1147	3454	--	1400	recognition
cuisine	748	6.68	1.0962	348	1328	4912	kitchen
d'or	749	6.68	1.2526	--	2210	--	Gold
désire	750	6.68	1.2027	--	--	3729	wishes
avantage	751	6.68	1.2196	3031	--	1322	advantage
infiniment	752	6.68	1.3768	--	--	3221	infinitely
sex	753	6.68	1.5043	2972	1222	--	sex
mere	754	6.68	1.6343	--	1070	--	mother
easy	755	6.68	1.0190	--	2296	--	easy
bueno	756	6.68	0.9355	--	3226	--	bueno
théâtre	757	6.68	1.1507	1071	3679	1060	theater
volonté	758	6.68	1.0962	2395	--	503	will
salut	759	6.68	1.0388	1025	422	1644	hi
ile	760	6.68	1.2027	1614	4900	4059	island
honey	761	6.68	1.2196	--	4156	--	honey
connaissances	762	6.68	1.1683	1990	--	1697	knowledge
proches	763	6.68	1.1507	3904	4158	3422	close
vitamine	764	6.68	1.1147	--	3182	--	Vitamin
frères	765	6.66	1.1359	3887	2770	1272	brothers
lingerie	766	6.66	0.9172	2631	4575	--	Lingerie
vœu	767	6.66	1.1178	--	--	4154	wish
diplôme	768	6.66	1.1537	3383	--	--	degree
brother	769	6.66	1.2715	--	3477	--	brother
intense	770	6.66	1.4230	--	--	4283	intense
french	771	6.66	1.3188	1139	473	--	french
univers	772	6.66	1.2554	1462	--	1268	universe
performances	773	6.66	1.0994	2375	--	--	performance
boyfriend	774	6.66	1.2554	--	4082	--	boyfriend
chevaux	775	6.66	1.0806	3335	--	1647	horses
girls	776	6.66	1.2056	--	1267	--	girls
chat	777	6.66	1.4792	555	716	--	cat
humanité	778	6.66	1.3188	--	--	1098	Humanity
soeurs	779	6.66	1.2875	--	4725	--	sisters
incroyable	780	6.66	1.3494	--	1875	--	incredible
véritable	781	6.66	1.1178	2290	4960	586	real
hope	782	6.66	1.2554	--	612	--	hope
initiatives	783	6.66	1.0616	4577	--	--	initiatives
yeah	784	6.66	1.4930	--	443	--	yeah
perles	785	6.66	1.0806	5179	--	--	beads
résolu	786	6.66	0.9817	1163	--	4008	resolute
guadeloupe	787	6.66	1.3644	3021	4946	--	Guadeloupe
goût	788	6.66	0.9172	2967	2547	1138	relish
indépendants	789	6.64	1.3516	4356	--	4951	independent
rythme	790	6.64	1.0835	4156	4523	2901	pace
web	791	6.64	1.2415	132	608	--	web
solaire	792	6.64	1.0451	3375	--	--	Solar
1ere	793	6.64	1.4107	--	3586	--	First
française	794	6.64	1.1911	466	1177	320	French
rencontres	795	6.64	1.1911	869	3561	--	meetings
infinie	796	6.64	1.2578	--	--	5143	infinite
mddddr	797	6.64	2.5695	--	4555	--	mddddr
déco	798	6.64	1.2739	1822	4621	--	Deco
grace	799	6.64	1.0645	--	2187	--	thanks
fille	800	6.64	1.1386	940	266	686	girl
grossesse	801	6.64	1.5354	540	--	--	pregnancy
animation	802	6.64	0.7762	1607	--	--	Animation
oeuvre	803	6.64	1.1386	1560	--	3508	work
bijoux	804	6.64	1.1205	1055	4467	--	jewelry
forever	805	6.64	1.3667	--	1540	--	forever
neuve	806	6.64	1.2081	2952	--	--	New
animations	807	6.64	0.9205	3696	--	--	animations
accompli	808	6.64	1.0053	--	--	4158	accomplished
remarquables	809	6.64	1.2898	--	--	4160	remarkable
photographie	810	6.64	1.2249	2831	--	--	photography
magie	811	6.64	1.3962	5206	3137	--	magic
astuce	812	6.64	0.9848	4396	--	--	trick
héhé	813	6.64	1.1563	--	1621	--	hehe
recettes	814	6.64	1.1205	672	4855	2879	income
efficacité	815	6.64	0.9205	2692	--	2527	effectiveness
environnement	816	6.64	1.1021	403	--	2550	environment
dîner	817	6.64	0.9848	--	--	4772	dinner
kid	818	6.64	1.3056	--	3011	--	kid
frere	819	6.64	1.5086	--	1683	--	brother
fière	820	6.64	1.1563	--	2156	--	proud
sucre	821	6.64	1.0645	3571	--	2807	sugar
provence	822	6.64	1.4251	2061	--	3798	provence
naturels	823	6.62	1.1045	3802	--	2996	natural
musée	824	6.62	1.1761	1349	4647	2263	Museum
montagne	825	6.62	1.5104	2420	4699	1810	mountain
kind	826	6.62	1.3231	--	3541	--	kind
audace	827	6.62	0.9875	--	--	5043	audacity
simplicité	828	6.62	1.2103	--	--	3379	simplicity
authentique	829	6.62	1.0079	--	--	4721	authentic
dévouement	830	6.62	1.3076	--	--	3558	dedication
alliance	831	6.62	1.0859	3649	--	1606	alliance
likes	832	6.62	1.3536	--	4123	--	likes
compagnons	833	6.62	1.1229	--	--	3465	companions
musées	834	6.62	0.9010	2558	--	--	museums
intéressante	835	6.62	0.8053	--	--	3954	interesting
food	836	6.62	1.2599	--	2522	--	Food
fort	837	6.62	1.1229	1080	511	245	strong
amérique	838	6.62	1.4693	1706	--	1089	america
invention	839	6.62	1.0669	3918	--	3101	invention
malin	840	6.62	0.9234	--	4842	--	malignant
star	841	6.62	1.0859	904	682	--	star
piano	842	6.62	1.1933	2866	1899	--	piano
young	843	6.62	1.2103	--	1694	--	young
explorer	844	6.62	1.2103	1524	--	--	explore
excited	845	6.62	1.3834	--	2602	--	excited
promo	846	6.62	1.0669	2766	1565	--	promo
soie	847	6.62	1.1586	--	--	3935	floss
père	848	6.62	1.3686	1339	357	292	father
résolues	849	6.62	1.1933	4174	--	--	resolved
évolution	850	6.62	1.0669	1720	--	708	evolution
friday	851	6.60	1.2617	--	2053	--	friday
film	852	6.60	1.0498	451	300	3152	movie
douche	853	6.60	1.1429	3926	1344	--	shower
opéra	854	6.60	1.3851	4818	--	4061	opera house
filles	855	6.60	1.1606	1386	404	1267	girls
œuvres	856	6.60	1.2122	5069	--	1090	works
mdrrr	857	6.60	2.1665	--	296	--	mdrrr
sky	858	6.60	1.2778	--	3648	--	sky
l'air	859	6.60	1.1066	--	703	--	air
naturellement	860	6.60	0.9476	--	--	1303	naturally
croissance	861	6.60	1.0690	1611	4071	1627	growth
naît	862	6.60	1.3093	--	--	5206	born
anglais	863	6.60	1.3093	435	952	551	English
faciliter	864	6.60	1.0302	4303	--	3659	facilitate
sister	865	6.60	1.3093	--	2713	--	sister
énergétique	866	6.60	0.9476	5064	--	--	energy
écrivains	867	6.60	1.2617	--	--	2221	writers
relations	868	6.60	1.1606	935	4190	555	relationship
heroes	869	6.60	1.1066	5025	--	--	heroes
bio	870	6.60	1.2122	1768	1305	--	bio
innovation	871	6.60	1.1429	2489	--	5236	innovation
propres	872	6.60	1.1429	1869	--	701	own
volontiers	873	6.60	0.9258	--	--	2447	willingly
attirer	874	6.60	1.1249	--	--	3861	attract
envie	875	6.60	1.1952	1624	231	2919	want
compétences	876	6.60	1.0102	1791	--	4466	skills
cousine	877	6.60	1.1606	--	2001	--	cousin
avancement	878	6.60	1.1066	5154	--	--	promotion
record	879	6.60	1.0690	3296	2059	--	record
millions	880	6.60	1.5649	943	915	607	million
exacte	881	6.60	1.0690	--	--	2758	Exact
futur	882	6.58	1.1265	2422	1451	2752	future
woman	883	6.58	1.2304	--	2487	--	woman
partenaire	884	6.58	0.9708	1214	4910	--	partner
lit	885	6.58	1.1968	1484	444	1049	bed
gout	886	6.58	0.9495	--	3877	--	taste
grâce	887	6.58	1.0897	737	1005	460	thanks
astuces	888	6.58	0.9055	549	--	--	Tricks
potentiel	889	6.58	1.2137	4139	--	4716	potential
top	890	6.58	1.3107	242	364	--	top
italie	891	6.58	1.2137	829	4563	693	italy
intellectuel	892	6.58	1.0515	--	--	3230	intellectual
adopter	893	6.58	1.0319	--	--	3119	adopt
looool	894	6.58	2.1294	--	1695	--	looool
culturelles	895	6.58	1.1622	4124	--	4712	cultural
mers	896	6.58	1.4010	--	--	4342	seas
éducation	897	6.58	1.2631	1460	--	856	education
née	898	6.58	1.2304	3118	4116	3560	born
bains	899	6.58	1.0515	2617	--	--	Bathroom
terrasse	900	6.58	1.2792	2713	--	--	terrace
fly	901	6.58	1.3716	--	3682	--	fly
entreprendre	902	6.58	1.1082	--	--	3921	undertake
espagne	903	6.58	1.2950	891	4824	781	spain
dignes	904	6.58	1.1445	--	--	4301	worthy
touchant	905	6.58	1.2631	--	--	4016	touching
pomme	906	6.58	1.0897	--	2945	--	apple
entente	907	6.58	1.0120	--	--	4115	agreement
l'esprit	908	6.58	1.1445	--	3440	--	mind
gagnez	909	6.58	1.2304	2621	2476	--	win
adoption	910	6.58	1.0319	2456	--	3376	adoption
œuvre	911	6.58	1.1082	1401	--	277	work
aisé	912	6.58	1.2304	--	--	4939	easy
être	913	6.58	1.3716	69	129	51	be
mai	914	6.58	1.0708	144	1143	426	May
alliés	915	6.58	1.0708	--	--	2219	allies
ete	916	6.58	1.5131	5103	2620	--	been
chic	917	6.58	0.9708	--	4215	--	chic
humain	918	6.58	1.2792	2821	4037	940	human
#sexy	919	6.56	1.3118	--	5157	--	# Sexy
multimédia	920	6.56	1.1808	1078	--	--	multimedia
chanteuse	921	6.56	0.9071	--	3642	--	singer
recevoir	922	6.56	1.1278	989	1922	1078	receive
suprême	923	6.56	1.2480	--	--	1795	Supreme
chanteur	924	6.56	1.0134	--	3939	--	singer
clarté	925	6.56	1.0721	--	--	3793	clarity
canapé	926	6.56	1.0721	--	4221	--	sofa
pères	927	6.56	1.4020	--	--	2128	fathers
Être	928	6.56	1.4165	--	2381	--	Be
ambition	929	6.56	1.1980	--	--	2615	ambition
espace	930	6.56	1.2961	272	5090	582	space
francais	931	6.56	1.3874	2479	1909	--	french
soeur	932	6.56	1.2316	3742	621	--	sister
team	933	6.56	1.1278	2000	895	--	team
sleep	934	6.56	1.4309	--	1419	--	sleep
existence	935	6.56	1.3118	2871	--	383	existence
lèvres	936	6.56	1.0910	--	4420	3787	lips
thé	937	6.56	1.1457	4439	3204	605	tea
admis	938	6.56	1.1634	--	--	2038	admitted
mdr	939	6.56	1.9604	--	84	--	lol
milliards	940	6.56	1.5670	2953	2502	2982	billion
originale	941	6.56	1.1278	4102	--	4823	original
londres	942	6.56	1.4591	2285	2000	1146	london
compétence	943	6.56	1.2480	3850	--	2225	expertise
aboutir	944	6.56	1.2643	--	--	4410	lead
rémunération	945	6.56	1.4730	3409	--	--	compensation
fertilité	946	6.56	1.2961	3937	--	--	Fertility
canadiens	947	6.56	1.3577	4403	--	--	Canadian
grâces	948	6.56	0.9723	--	--	5054	thanks
café	949	6.56	1.2149	979	1289	3210	Coffee
proche	950	6.56	1.0333	1574	2311	1694	close
ouverts	951	6.56	1.0721	--	--	5252	open
créateur	952	6.54	1.2324	--	--	3518	creator
fameux	953	6.54	1.0919	--	--	3357	famous
dear	954	6.54	1.1817	--	1701	--	dear
époux	955	6.54	1.3126	--	--	2597	husband
forts	956	6.54	1.1643	4097	--	2821	strong
sorties	957	6.54	1.1817	1099	--	--	outputs
bordeaux	958	6.54	1.4737	1116	1726	2238	bordeaux
france	959	6.54	1.3881	50	112	100	France
habileté	960	6.54	0.8855	--	--	4692	skill
thank	961	6.54	1.1988	--	449	--	thank
villa	962	6.54	1.2157	2011	2761	--	villa
promesse	963	6.54	1.0730	--	--	3987	promise
miami	964	6.54	1.4737	--	3120	--	miami
popularité	965	6.54	1.2488	4548	--	--	popularity
compréhension	966	6.54	1.0919	4765	--	3329	understanding
comprendre	967	6.54	1.0539	1499	929	760	include
résolue	968	6.54	1.0343	3242	--	--	resolved
estime	969	6.54	1.1988	4526	--	1651	estimated
restos	970	6.54	1.1817	--	4884	--	restaurants
augmentation	971	6.54	1.5677	2427	--	1468	increase
j'imagine	972	6.54	1.2157	--	2195	--	I guess
réalisation	973	6.54	1.1466	1181	--	2046	achievement
martinique	974	6.54	1.4316	3166	3701	--	Martinique
okay	975	6.54	1.0144	--	848	--	okay
ri	976	6.54	1.6928	--	3676	--	ri
snow	977	6.54	1.4316	--	1835	--	snow
simpson	978	6.54	1.7286	--	3649	--	simpson
rivières	979	6.54	1.2488	--	--	4118	rivers
luxe	980	6.54	1.4316	2264	2719	3332	Luxury
wish	981	6.54	1.2969	--	773	--	wish
photos	982	6.54	1.1817	118	302	--	pictures
inspire	983	6.54	1.1104	--	--	4966	inspired
découvre	984	6.54	1.1287	--	3548	3708	discovers
soiree	985	6.54	0.9304	--	2562	--	evening
créez	986	6.54	1.2651	1599	--	--	create
1er	987	6.54	1.5147	653	677	1378	1
faveur	988	6.54	1.1287	3314	--	685	for
destinée	989	6.52	1.5151	--	--	1900	for
hug	990	6.52	1.5680	--	4438	--	hug
experience	991	6.52	1.2493	--	5190	--	experience
joue	992	6.52	1.0925	2514	751	1993	plays
sommeil	993	6.52	1.5016	3304	1681	3099	sleep
inspiré	994	6.52	1.1471	--	--	4594	inspired
espérer	995	6.52	1.1648	--	--	2715	expect
dessin	996	6.52	1.1110	2132	2579	2811	picture
mérite	997	6.52	0.9089	5217	1579	1191	worth
recette	998	6.52	1.1292	1223	3387	--	receipts
book	999	6.52	1.3130	3072	2463	--	book
satisfaire	1000	6.52	1.3130	--	--	2554	please
couleur	1001	6.52	1.0544	747	1591	1187	color
aides	1002	6.52	1.2656	2630	--	--	aids
facilité	1003	6.52	0.9947	--	--	2843	ease
fier	1004	6.52	1.2493	--	3086	--	proud
promos	1005	6.52	1.1110	2650	--	--	specials
loool	1006	6.52	2.2519	--	754	--	loool
relation	1007	6.52	1.2656	1513	2494	839	relationship
nouveaux	1008	6.52	1.1110	467	928	610	new
vertus	1009	6.52	1.2656	--	--	2260	virtues
diamond	1010	6.52	1.4032	--	5104	--	diamond
héritage	1011	6.52	1.1822	--	--	3455	heritage
play	1012	6.52	1.0544	3754	1147	--	play
imagine	1013	6.52	1.1822	--	1705	5034	imagine
ambiance	1014	6.52	1.0544	2642	3482	--	atmosphere
vagues	1015	6.52	1.2656	--	--	4124	waves
vaincre	1016	6.52	1.1822	--	--	4799	defeat
j'espère	1017	6.52	1.1110	--	501	--	I hope
canadien	1018	6.52	1.1471	3200	4929	--	Canadian
kiff	1019	6.52	1.3130	--	1117	--	hearts
stabilité	1020	6.52	1.0150	--	--	3814	stability
mémoire	1021	6.50	1.0738	796	2550	631	memory
bateaux	1022	6.50	1.0738	2510	--	4337	boats
union	1023	6.50	0.9742	1119	--	678	union
humaines	1024	6.50	1.1294	1427	--	1907	human
provence-alpes-côte	1025	6.50	1.7173	4886	--	--	provence-alpes-côte
merry	1026	6.50	1.4321	--	451	--	merry
durable	1027	6.50	1.1112	1486	--	4051	sustainable
correctement	1028	6.50	1.1294	4785	--	--	correctly
curiosité	1029	6.50	1.0926	--	--	3588	curiosity
énormément	1030	6.50	1.1824	--	5130	--	enormously
human	1031	6.50	1.4033	--	3865	--	human
aha	1032	6.50	1.3887	--	1239	--	aha
séries	1033	6.50	1.3740	1387	2887	3870	series
nouveautés	1034	6.50	1.0738	789	--	--	new
